                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0389,                0.68685,                  1.044,                0.92148,                0.98558,                  0.995,                0.54855,                 1.5444,                0.81484,                 1.3303,              2.858e-05,              2.858e-05,              2.858e-05
