time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2024-05-30 20:32:35.211816,2:45:23.160000,44,41,64,45,0.9313331112762305,0.1956340527433062,0,0.0,9.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,48.5,47.0,47.0,47.75,814,5567,OFF,MAXN
2024-05-30 20:32:36.213335,2:45:24.160000,39,45,47,47,0.9263210590941253,0.1956340527433062,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,48.5,46.5,46.0,47.5,164,3733,OFF,MAXN
2024-05-30 20:32:37.214062,2:45:25.160000,44,43,49,52,0.9315883455497589,0.1957966542648194,0,0.0,10.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.5,47.5,46.5,47.5,2059,6552,OFF,MAXN
2024-05-30 20:32:38.215525,2:45:26.160000,50,59,48,52,0.9309182323991825,0.19581657777140796,0,0.0,6.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.5,48.0,47.0,48.5,2019,6552,OFF,MAXN
2024-05-30 20:32:39.217046,2:45:27.170000,49,54,45,54,0.9317085717326564,0.19583714397175747,0,0.0,0.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.5,47.0,48.25,2375,7246,OFF,MAXN
2024-05-30 20:32:40.218120,2:45:28.170000,46,42,58,43,0.9307526750325694,0.1959419030547877,0,0.0,6.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.0,47.5,47.0,47.5,2099,6975,OFF,MAXN
2024-05-30 20:32:41.219733,2:45:29.170000,50,54,59,45,0.9305250336534766,0.1964252087630009,0,0.0,9.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.0,47.0,47.0,48.25,652,4940,OFF,MAXN
2024-05-30 20:32:42.221225,2:45:30.170000,47,47,40,56,0.9305979577316276,0.1964252087630009,0,0.0,62.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.0,47.5,47.0,48.25,733,5055,OFF,MAXN
2024-05-30 20:32:43.222097,2:45:31.170000,51,40,63,42,0.9305467137848188,0.19642456606923997,0,0.0,99.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,48.0,47.0,48.25,936,5413,OFF,MAXN
2024-05-30 20:32:44.225045,2:45:32.170000,48,55,51,44,0.9306659545072008,0.19642456606923997,0,0.0,62.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.0,48.0,47.0,48.25,1219,5730,OFF,MAXN
2024-05-30 20:32:45.226074,2:45:33.170000,54,48,46,44,0.930623579705032,0.19642392337547904,0,0.0,12.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.0,48.5,47.0,48.0,1704,5924,OFF,MAXN
2024-05-30 20:32:46.227562,2:45:34.170000,56,41,51,49,0.9305831758238943,0.1964194245191526,0,0.0,1.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.5,47.5,48.75,2463,6905,OFF,MAXN
2024-05-30 20:32:47.229068,2:45:35.170000,50,55,45,43,0.9319391694932959,0.1964194245191526,0,0.0,8.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,48.0,47.0,48.5,1259,5842,OFF,MAXN
2024-05-30 20:32:48.230083,2:45:36.170000,56,44,40,57,0.9319204457435004,0.19652996784603113,0,0.0,6.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,48.25,2455,7176,OFF,MAXN
2024-05-30 20:32:49.231674,2:45:37.170000,54,47,67,45,0.9320081517293847,0.1965466778838151,0,0.0,5.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,48.0,47.5,49.0,2224,6633,OFF,MAXN
2024-05-30 20:32:50.233172,2:45:38.180000,46,57,47,45,0.9320337737027891,0.19654603519005417,0,0.0,0.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,47.5,47.5,48.5,2661,6946,OFF,MAXN
2024-05-30 20:32:51.234089,2:45:39.180000,43,62,48,45,0.9320485556105224,0.19656210253407724,0,0.0,46.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,50.5,48.5,47.5,49.5,1257,5924,OFF,MAXN
2024-05-30 20:32:52.235649,2:45:40.180000,57,41,58,44,0.9332872794785732,0.1966970682238708,0,0.0,27.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,49.5,1377,6117,OFF,MAXN
2024-05-30 20:32:53.237211,2:45:41.180000,41,64,50,51,0.9339041777613096,0.19713731345010221,0,0.0,6.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,48.0,47.5,48.5,1938,6865,OFF,MAXN
2024-05-30 20:32:54.238071,2:45:42.180000,62,53,41,48,0.933543499212617,0.19747729844962983,0,0.0,9.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,48.5,2056,7096,OFF,MAXN
2024-05-30 20:32:55.239822,2:45:43.180000,54,50,50,50,0.9339771018394606,0.19756727557615889,0,0.0,34.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,49.0,610,5372,OFF,MAXN
2024-05-30 20:32:56.241515,2:45:44.180000,57,42,45,60,0.9338824976299674,0.1976379718898603,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,48.0,48.75,812,5730,OFF,MAXN
2024-05-30 20:32:57.243620,2:45:45.180000,49,47,65,45,0.9338440646698609,0.19772345016006287,0,0.0,14.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,48.0,48.75,1217,5883,OFF,MAXN
2024-05-30 20:32:58.245261,2:45:46.180000,53,52,49,49,0.9338578611170786,0.19778514876111136,0,0.0,2.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,48.0,49.0,2298,7026,OFF,MAXN
2024-05-30 20:32:59.246087,2:45:47.180000,39,57,50,56,0.9340588950622516,0.19783656426198512,0,0.0,12.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.5,48.0,48.0,48.75,1255,6198,OFF,MAXN
2024-05-30 20:33:00.247618,2:45:48.180000,57,40,57,47,0.9342017868370068,0.19788990784414162,0,0.0,99.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,48.0,49.0,690,5413,OFF,MAXN
2024-05-30 20:33:01.249306,2:45:49.180000,67,47,51,55,0.9337652278286166,0.19783656426198512,0,0.0,2.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,48.0,49.0,2499,6986,OFF,MAXN
