time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2024-05-30 20:20:49.905210,2:33:37.940000,41,47,9,25,0.59912944418056,0.17415137109073486,0,0.0,26.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,54.5,47.5,45.0,45.5,46.25,82,3456,OFF,MAXN
2024-05-30 20:20:50.906127,2:33:38.940000,30,30,32,40,0.614345940001222,0.17414815762193026,0,0.0,41.9,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,54.5,47.5,45.0,45.5,46.25,82,3415,OFF,MAXN
2024-05-30 20:20:51.907861,2:33:39.940000,32,34,30,24,0.6304158446283533,0.17081900394035546,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,47.5,45.5,45.0,46.5,82,3897,OFF,MAXN
2024-05-30 20:20:52.909476,2:33:40.940000,48,66,40,55,0.645381048017549,0.169680793289763,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,48.5,45.0,45.5,46.25,122,4416,OFF,MAXN
2024-05-30 20:20:53.910071,2:33:41.950000,28,88,43,32,0.6578934401835321,0.16897061668394442,0,0.0,15.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,47.5,45.5,45.5,46.25,163,4300,OFF,MAXN
2024-05-30 20:20:54.911601,2:33:42.950000,38,68,44,59,0.6857937982998835,0.16863770131578693,0,0.0,12.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,47.0,45.5,45.5,46.0,122,4096,OFF,MAXN
2024-05-30 20:20:55.913107,2:33:43.950000,31,61,50,46,0.7157626380383817,0.16834013410448015,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,47.5,45.0,45.5,46.25,81,4102,OFF,MAXN
2024-05-30 20:20:56.914191,2:33:44.950000,49,35,31,54,0.7404829150710418,0.168415329274508,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,47.0,45.0,45.5,46.0,82,3938,OFF,MAXN
2024-05-30 20:20:57.915724,2:33:45.950000,45,80,38,23,0.7730918035307079,0.16839090691159297,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,47.5,45.5,46.0,47.5,81,4096,OFF,MAXN
2024-05-30 20:20:58.917291,2:33:46.950000,23,70,28,55,0.8094828894490684,0.16851430411368995,0,0.0,18.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,48.0,45.5,46.0,46.5,81,4136,OFF,MAXN
2024-05-30 20:20:59.918139,2:33:47.950000,36,78,40,26,0.8460917621413663,0.16850916256360257,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,47.5,45.5,45.5,46.5,40,4218,OFF,MAXN
2024-05-30 20:21:00.919866,2:33:48.950000,61,45,70,41,0.8850943184259437,0.16851173333864627,0,0.0,8.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,48.0,45.5,46.0,46.5,81,4300,OFF,MAXN
2024-05-30 20:21:03.445541,2:33:50.040000,46,89,37,87,0.9118091675420841,0.16957410612544996,0,0.0,8.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,47.0,45.0,45.0,46.25,41,3209,OFF,MAXN
2024-05-30 20:21:04.469782,2:33:52.570000,82,69,73,78,0.9194740794320594,0.1766906541401368,0,0.0,28.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.5,48.0,45.5,46.0,47.0,122,4416,OFF,MAXN
2024-05-30 20:21:05.471399,2:33:53.570000,35,67,34,41,0.9203501538303864,0.17665594867704704,0,0.0,2.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,54.0,46.5,45.0,45.0,47.0,123,3897,OFF,MAXN
2024-05-30 20:21:06.472890,2:33:54.580000,39,55,55,35,0.9370083783853033,0.17702614028333796,0,0.0,7.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,48.5,46.5,46.0,46.0,1377,6198,OFF,MAXN
2024-05-30 20:21:07.474121,2:33:55.580000,58,50,63,48,0.9373355512764671,0.17703513799599088,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,48.5,46.5,46.0,47.0,772,5495,OFF,MAXN
2024-05-30 20:21:08.475726,2:33:56.580000,56,64,54,44,0.9364644041807177,0.1776206320121906,0,0.0,8.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,48.5,46.5,46.0,47.25,1860,6400,OFF,MAXN
2024-05-30 20:21:09.477305,2:33:57.580000,62,56,39,46,0.9362554865514203,0.17759685234303652,0,0.0,50.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,48.5,47.0,46.0,47.5,1095,5924,OFF,MAXN
2024-05-30 20:21:10.478089,2:33:58.580000,49,58,56,56,0.9350088789992451,0.17829288968611479,0,0.0,5.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.0,46.5,46.0,47.75,1579,6319,OFF,MAXN
2024-05-30 20:21:11.479612,2:33:59.580000,61,42,38,46,0.9322062292930109,0.17829096160483202,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,48.5,46.5,45.5,47.5,164,3938,OFF,MAXN
2024-05-30 20:21:12.481121,2:34:00.580000,41,59,35,33,0.9297849528062959,0.17829803123620216,0,0.0,99.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,48.0,46.5,46.0,46.5,733,5136,OFF,MAXN
2024-05-30 20:21:13.496712,2:34:01.580000,63,45,43,49,0.9344067626242419,0.1783552309809242,0,0.0,30.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,48.5,46.5,46.5,47.0,732,5218,OFF,MAXN
2024-05-30 20:21:14.498206,2:34:02.580000,51,57,47,47,0.9336824491453101,0.17836551408109896,0,0.0,0.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,48.5,46.5,46.5,48.25,691,5413,OFF,MAXN
2024-05-30 20:21:15.499862,2:34:03.580000,40,66,42,58,0.9311705102911642,0.17837194101870818,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.0,49.0,46.5,46.0,48.25,163,4300,OFF,MAXN
2024-05-30 20:21:16.501476,2:34:04.580000,57,45,53,53,0.9319815442954648,0.17926335726510667,0,0.0,8.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.0,47.0,46.5,47.25,610,5136,OFF,MAXN
2024-05-30 20:21:17.503150,2:34:05.590000,64,52,51,48,0.9334873279632305,0.17931348737845856,0,0.0,14.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.0,47.0,46.5,47.75,1579,6360,OFF,MAXN
2024-05-30 20:21:18.504928,2:34:06.590000,50,65,46,46,0.9330428852707159,0.1794529519245786,0,0.0,4.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,48.0,47.5,47.0,47.75,933,5770,OFF,MAXN
2024-05-30 20:21:19.506190,2:34:07.590000,49,53,56,48,0.9336193796723147,0.17945745078090505,0,0.0,7.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,48.5,47.5,47.0,47.75,1941,6360,OFF,MAXN
2024-05-30 20:21:20.508401,2:34:08.590000,55,56,44,50,0.9333414798069286,0.17948894277519023,0,0.0,37.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.5,47.0,47.0,47.5,933,5770,OFF,MAXN
2024-05-30 20:21:21.510130,2:34:09.590000,60,56,43,52,0.9333099450704309,0.17952750440084553,0,0.0,30.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.0,47.0,47.0,48.0,1417,6005,OFF,MAXN
2024-05-30 20:21:22.512042,2:34:10.590000,45,56,60,46,0.9334350985559061,0.1795532121512824,0,0.0,55.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.5,46.5,48.0,1379,5924,OFF,MAXN
2024-05-30 20:21:23.513641,2:34:11.590000,57,45,54,48,0.933580946712208,0.17960141418335154,0,0.0,33.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.5,47.0,47.5,1458,6117,OFF,MAXN
2024-05-30 20:21:24.515363,2:34:12.590000,44,54,56,55,0.9334528368451861,0.17965861392807356,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.5,47.5,47.0,47.5,934,5689,OFF,MAXN
2024-05-30 20:21:25.517526,2:34:13.590000,46,63,46,45,0.933477473358075,0.17971067212270825,0,0.0,11.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.0,47.0,47.0,48.25,1658,6593,OFF,MAXN
2024-05-30 20:21:26.520045,2:34:14.590000,61,46,59,45,0.9334814152001372,0.17977815496760502,0,0.0,33.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.0,47.5,47.0,47.5,1458,6086,OFF,MAXN
2024-05-30 20:21:27.521624,2:34:15.590000,52,50,55,48,0.9337750824337722,0.17982699969343507,0,0.0,87.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,55.5,49.5,47.5,47.5,47.75,1136,5924,OFF,MAXN
2024-05-30 20:21:28.523181,2:34:16.590000,66,49,48,42,0.9340480549965805,0.17985270744387194,0,0.0,25.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.5,47.0,48.0,1539,6238,OFF,MAXN
2024-05-30 20:21:29.524743,2:34:17.600000,56,50,40,66,0.934159412034838,0.1799394711015964,0,0.0,52.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.0,47.0,48.0,892,5770,OFF,MAXN
2024-05-30 20:21:30.526094,2:34:18.600000,44,55,61,52,0.9343358094671221,0.17997481925844708,0,0.0,55.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.5,47.0,48.25,1136,5924,OFF,MAXN
2024-05-30 20:21:31.527653,2:34:19.600000,74,67,50,57,0.9323392664626107,0.1817929999080948,0,0.0,13.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,47.5,47.0,48.5,2136,7176,OFF,MAXN
2024-05-30 20:21:32.529591,2:34:20.600000,52,53,52,53,0.9324447107377749,0.18183413230879378,0,0.0,9.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.0,47.5,47.0,48.25,2062,6552,OFF,MAXN
2024-05-30 20:21:33.531195,2:34:21.600000,49,45,44,60,0.9326398319198544,0.18183413230879378,0,0.0,3.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,48.0,47.0,48.5,2423,6905,OFF,MAXN
2024-05-30 20:21:34.532125,2:34:22.600000,52,48,55,45,0.932824113036263,0.18186048275299158,0,0.0,12.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.0,48.5,47.0,48.5,2378,6946,OFF,MAXN
2024-05-30 20:21:35.534086,2:34:23.600000,58,56,50,43,0.9328162293521386,0.1819350352292585,0,0.0,9.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,47.5,47.0,48.5,1776,6784,OFF,MAXN
2024-05-30 20:21:36.535812,2:34:24.600000,52,48,54,45,0.9326536283670722,0.18194853179823786,0,0.0,6.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,47.5,47.0,48.25,895,5567,OFF,MAXN
2024-05-30 20:21:37.537325,2:34:25.600000,46,38,43,67,0.932742319813472,0.1819530306545643,0,0.0,7.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.0,47.5,47.0,48.25,2019,6754,OFF,MAXN
2024-05-30 20:21:38.538339,2:34:26.600000,45,42,66,46,0.932788636457703,0.18195945759217352,0,0.0,11.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,48.0,47.5,48.0,2059,6865,OFF,MAXN
2024-05-30 20:21:39.540172,2:34:27.610000,43,55,61,45,0.9328714151410096,0.18195817220465169,0,0.0,13.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,47.5,47.0,48.75,2103,6784,OFF,MAXN
2024-05-30 20:21:40.541662,2:34:28.610000,58,49,48,45,0.9329581356663783,0.18195752951089078,0,0.0,12.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,48.0,47.0,48.5,2301,6714,OFF,MAXN
2024-05-30 20:21:41.543387,2:34:29.610000,39,44,48,66,0.9331670532956756,0.18196202836721723,0,0.0,16.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,47.5,48.5,1739,6360,OFF,MAXN
2024-05-30 20:21:42.544956,2:34:30.610000,49,60,61,45,0.9328497350096674,0.18197745301747933,0,0.0,52.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,48.5,47.0,48.5,1054,5842,OFF,MAXN
2024-05-30 20:21:43.546132,2:34:31.610000,59,43,53,54,0.9332606720446532,0.18198130918004488,0,0.0,29.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.0,49.5,48.0,47.5,48.5,1458,6005,OFF,MAXN
2024-05-30 20:21:44.547747,2:34:32.610000,44,42,48,71,0.9331325621776312,0.18198130918004488,0,0.0,99.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.5,48.0,47.5,48.5,1178,5567,OFF,MAXN
2024-05-30 20:21:45.549330,2:34:33.610000,55,43,52,44,0.9331867625059866,0.18198130918004488,0,0.0,99.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,47.5,48.75,1095,5811,OFF,MAXN
2024-05-30 20:21:46.551117,2:34:34.610000,53,69,42,41,0.9338736284853275,0.18203850892476692,0,0.0,67.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,47.5,48.75,1136,5964,OFF,MAXN
2024-05-30 20:21:47.552727,2:34:35.610000,45,58,51,52,0.9340697351279227,0.18208992442564065,0,0.0,99.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.5,48.5,47.5,48.5,934,5689,OFF,MAXN
2024-05-30 20:21:48.554068,2:34:36.610000,48,56,40,55,0.9341613829558691,0.18211113331975107,0,0.0,99.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.5,48.5,47.5,48.5,1137,5535,OFF,MAXN
2024-05-30 20:21:49.555617,2:34:37.610000,48,47,57,45,0.933927828813683,0.18211049062599016,0,0.0,99.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,48.0,47.5,48.75,936,5250,OFF,MAXN
2024-05-30 20:21:50.557177,2:34:38.620000,44,54,62,38,0.933967247234305,0.18211820295112122,0,0.0,6.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,48.75,732,5454,OFF,MAXN
2024-05-30 20:21:51.558129,2:34:39.620000,56,41,58,61,0.9337849370389276,0.18214969494540637,0,0.0,11.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,48.75,2415,7326,OFF,MAXN
2024-05-30 20:21:52.560096,2:34:40.620000,47,59,59,57,0.933194646190111,0.18216447690190757,0,0.0,78.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,48.0,47.5,49.0,1097,5648,OFF,MAXN
2024-05-30 20:21:53.560842,2:34:41.620000,45,50,59,45,0.9342707690730956,0.18216383420814666,0,0.0,8.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,49.0,774,5136,OFF,MAXN
2024-05-30 20:21:54.562404,2:34:42.620000,59,39,47,43,0.9347625138703568,0.18216383420814666,0,0.0,9.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,47.5,49.25,2423,6593,OFF,MAXN
2024-05-30 20:21:55.563910,2:34:43.620000,49,37,57,44,0.9353301391273156,0.18216319151438573,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,49.5,48.5,47.5,48.5,1017,5413,OFF,MAXN
2024-05-30 20:21:56.565429,2:34:44.620000,39,57,46,50,0.9353971504423733,0.18216126343310296,0,0.0,5.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,48.0,48.5,1782,6319,OFF,MAXN
2024-05-30 20:21:57.566056,2:34:45.620000,53,50,47,51,0.9354533216917598,0.18216126343310296,0,0.0,80.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,48.5,47.5,49.0,1097,5535,OFF,MAXN
2024-05-30 20:21:58.567723,2:34:46.620000,43,44,62,41,0.9355173766252708,0.18215997804558112,0,0.0,8.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.0,47.5,48.75,1579,6238,OFF,MAXN
2024-05-30 20:21:59.569633,2:34:47.620000,61,42,49,47,0.9355025947175375,0.18215483649549374,0,0.0,28.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.0,48.5,47.5,49.25,1623,6086,OFF,MAXN
2024-05-30 20:22:00.571191,2:34:48.630000,63,48,51,50,0.9352503168255557,0.18214391070155808,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,48.0,49.25,1056,5535,OFF,MAXN
2024-05-30 20:22:01.572835,2:34:49.630000,55,57,44,39,0.9360869728032607,0.18214391070155808,0,0.0,10.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.0,48.5,48.0,49.25,2103,6633,OFF,MAXN
2024-05-30 20:22:02.574120,2:34:50.630000,44,45,57,47,0.9361066820135717,0.18214391070155808,0,0.0,60.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,51.5,49.0,48.0,49.25,1255,6045,OFF,MAXN
2024-05-30 20:22:03.575769,2:34:51.630000,55,45,64,58,0.9346925461737524,0.18214583878284085,0,0.0,6.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,48.5,48.5,49.0,1255,6238,OFF,MAXN
2024-05-30 20:22:04.577318,2:34:52.630000,52,63,48,37,0.93585440412159,0.18216254882062483,0,0.0,1.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.0,48.5,48.0,49.5,2656,7217,OFF,MAXN
2024-05-30 20:22:05.578999,2:34:53.630000,61,54,43,47,0.9359184590551011,0.1821651195956685,0,0.0,11.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.5,48.0,49.0,2019,6714,OFF,MAXN
2024-05-30 20:22:06.580639,2:34:54.630000,47,45,61,53,0.9359135317525232,0.1822004677525192,0,0.0,12.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.0,48.0,49.0,1779,6319,OFF,MAXN
2024-05-30 20:22:07.582263,2:34:55.630000,51,53,44,62,0.9357203814914747,0.18219725428371458,0,0.0,28.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,48.0,49.25,1739,6400,OFF,MAXN
2024-05-30 20:22:08.583902,2:34:56.630000,65,48,47,39,0.9357193960309592,0.18219725428371458,0,0.0,28.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,49.0,48.5,49.25,1617,6279,OFF,MAXN
2024-05-30 20:22:09.585496,2:34:57.630000,61,46,44,54,0.9357440325438481,0.18221010815893302,0,0.0,66.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,48.5,49.5,973,5811,OFF,MAXN
2024-05-30 20:22:10.586110,2:34:58.630000,60,40,48,52,0.9364752442463887,0.18221010815893302,0,0.0,60.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,49.0,48.5,49.5,1014,5811,OFF,MAXN
2024-05-30 20:22:11.587631,2:34:59.640000,51,53,57,54,0.9359411246469588,0.18221075085269395,0,0.0,11.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,48.0,49.5,1696,6703,OFF,MAXN
2024-05-30 20:22:12.589125,2:35:00.640000,56,48,64,48,0.9357716254382835,0.18221010815893302,0,0.0,11.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,49.0,48.0,49.75,2257,6824,OFF,MAXN
2024-05-30 20:22:13.590086,2:35:01.640000,53,49,53,56,0.9363323524716335,0.1822094654651721,0,0.0,84.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.0,48.5,49.5,853,5454,OFF,MAXN
2024-05-30 20:22:14.591578,2:35:02.640000,53,53,58,52,0.9362712539196693,0.1822094654651721,0,0.0,12.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,49.0,49.75,2463,6824,OFF,MAXN
2024-05-30 20:22:15.593133,2:35:03.640000,59,57,35,38,0.9363520616819446,0.1822094654651721,0,0.0,98.0,25500,OFF,OFF,OFF,OFF,OFF,268800,31.372549019607842,57.0,50.5,49.5,48.5,49.75,1219,5648,OFF,MAXN
2024-05-30 20:22:16.594061,2:35:04.640000,64,36,41,46,0.9364377967467977,0.18220818007765027,0,0.0,62.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.0,49.0,48.5,49.75,815,5014,OFF,MAXN
